submit_time,task,user,score,status
2019-07-21 23:39:38+0900,A - Triangle,minmin408,0,TLE
2019-07-21 23:39:35+0900,B - Do Not Duplicate,ohmor,0,RE
2019-07-21 23:39:34+0900,A - Triangle,kawakenn,0,RE
2019-07-21 23:39:33+0900,A - Triangle,Antoine,0,WA
2019-07-21 23:39:33+0900,B - Do Not Duplicate,Okay,0,CE
2019-07-21 23:39:33+0900,B - Do Not Duplicate,earlgrey_yh,0,WA
2019-07-21 23:39:33+0900,B - Do Not Duplicate,berry,0,RE
2019-07-21 23:39:33+0900,B - Do Not Duplicate,sup,0,RE
2019-07-21 23:39:32+0900,A - Triangle,phocom,400,AC
2019-07-21 23:39:31+0900,F - Square Constraints,square1001,0,WA
2019-07-21 23:39:31+0900,B - Do Not Duplicate,tsuinatomikku,0,WA
2019-07-21 23:39:31+0900,A - Triangle,oiuytr,0,CE
2019-07-21 23:39:31+0900,C - GP 2,DEGwer,0,WA
2019-07-21 23:39:30+0900,A - Triangle,paotan,0,WA
2019-07-21 23:39:30+0900,C - GP 2,fockl,0,RE
2019-07-21 23:39:27+0900,A - Triangle,toropippi,400,AC
2019-07-21 23:39:27+0900,A - Triangle,kaid_lc,0,RE
2019-07-21 23:39:27+0900,B - Do Not Duplicate,MIE999,0,WA
2019-07-21 23:39:26+0900,B - Do Not Duplicate,Kenkoro,0,WA
2019-07-21 23:39:25+0900,B - Do Not Duplicate,Endered,0,WA
2019-07-21 23:39:24+0900,A - Triangle,gaku95,0,RE
2019-07-21 23:39:24+0900,A - Triangle,yy4,0,WA
2019-07-21 23:39:23+0900,C - GP 2,MMNMM,0,RE
2019-07-21 23:39:23+0900,A - Triangle,rat,0,WA
2019-07-21 23:39:23+0900,B - Do Not Duplicate,brainfxxk,0,RE
2019-07-21 23:39:23+0900,B - Do Not Duplicate,freeloop,0,CE
2019-07-21 23:39:21+0900,A - Triangle,shimbotch,0,WA
2019-07-21 23:39:21+0900,A - Triangle,chomeyama,0,WA
2019-07-21 23:39:21+0900,B - Do Not Duplicate,TASSAN,0,WA
2019-07-21 23:39:20+0900,B - Do Not Duplicate,Ulysses,0,CE
2019-07-21 23:39:19+0900,B - Do Not Duplicate,ZollingerPython3,0,TLE
2019-07-21 23:39:19+0900,C - GP 2,remin,0,WA
2019-07-21 23:39:18+0900,B - Do Not Duplicate,zenrosai,0,TLE
2019-07-21 23:39:18+0900,A - Triangle,s97383114,0,WA
2019-07-21 23:39:17+0900,B - Do Not Duplicate,shioshiota,0,WA
2019-07-21 23:39:17+0900,B - Do Not Duplicate,p50p100,0,TLE
2019-07-21 23:39:16+0900,A - Triangle,Nalga,0,WA
2019-07-21 23:39:14+0900,A - Triangle,Antoine,0,WA
2019-07-21 23:39:13+0900,B - Do Not Duplicate,shoheihoh,0,WA
2019-07-21 23:39:12+0900,A - Triangle,yn2001,0,TLE
2019-07-21 23:39:11+0900,B - Do Not Duplicate,cormoran,0,TLE
2019-07-21 23:39:11+0900,B - Do Not Duplicate,coco18000,0,WA
2019-07-21 23:39:11+0900,B - Do Not Duplicate,monkukui,0,RE
2019-07-21 23:39:09+0900,A - Triangle,ike_etsu,0,TLE
2019-07-21 23:39:08+0900,B - Do Not Duplicate,huas_Huah,0,WA
2019-07-21 23:39:07+0900,B - Do Not Duplicate,ptt_kr,0,WA
2019-07-21 23:39:07+0900,B - Do Not Duplicate,keikubo,0,TLE
2019-07-21 23:39:05+0900,B - Do Not Duplicate,miku,0,RE
2019-07-21 23:39:05+0900,B - Do Not Duplicate,nagiss,0,RE
2019-07-21 23:39:03+0900,B - Do Not Duplicate,tonegawa,0,RE
2019-07-21 23:39:03+0900,B - Do Not Duplicate,yvt,700,AC
2019-07-21 23:39:02+0900,A - Triangle,rk222,400,AC
2019-07-21 23:38:59+0900,C - GP 2,Liones_Hina,0,RE
2019-07-21 23:38:59+0900,C - GP 2,pngn,0,WA
2019-07-21 23:38:59+0900,C - GP 2,kazunetakahashi,900,AC
2019-07-21 23:38:58+0900,E - ABC String,nuip,1500,AC
2019-07-21 23:38:58+0900,B - Do Not Duplicate,mban,700,AC
2019-07-21 23:38:57+0900,B - Do Not Duplicate,nrhr884,0,TLE
2019-07-21 23:38:57+0900,B - Do Not Duplicate,yanagi3150,0,RE
2019-07-21 23:38:57+0900,B - Do Not Duplicate,tomarint,0,WA
2019-07-21 23:38:57+0900,D - Negative Cycle,lumibons,0,WA
2019-07-21 23:38:56+0900,E - ABC String,Timur_Sitdikov,0,TLE
2019-07-21 23:38:55+0900,B - Do Not Duplicate,Okay,0,RE
2019-07-21 23:38:55+0900,B - Do Not Duplicate,mutty,0,RE
2019-07-21 23:38:53+0900,B - Do Not Duplicate,knom,0,WA
2019-07-21 23:38:52+0900,A - Triangle,chomeyama,0,WA
2019-07-21 23:38:51+0900,A - Triangle,Bono_iPad,0,WA
2019-07-21 23:38:51+0900,A - Triangle,Kawak,0,WA
2019-07-21 23:38:50+0900,B - Do Not Duplicate,shogier,0,WA
2019-07-21 23:38:49+0900,B - Do Not Duplicate,mmmmmmmmmmmmmmmm,0,WA
2019-07-21 23:38:49+0900,E - ABC String,iica,0,WA
2019-07-21 23:38:48+0900,C - GP 2,maspy,0,WA
2019-07-21 23:38:48+0900,B - Do Not Duplicate,suikameron,0,WA
2019-07-21 23:38:48+0900,B - Do Not Duplicate,Shijimi_Shark,0,WA
2019-07-21 23:38:46+0900,B - Do Not Duplicate,partender,0,RE
2019-07-21 23:38:45+0900,F - Square Constraints,geniucos,0,WA
2019-07-21 23:38:44+0900,A - Triangle,s496t,0,WA
2019-07-21 23:38:43+0900,D - Negative Cycle,tubuann,0,WA
2019-07-21 23:38:42+0900,B - Do Not Duplicate,Endered,0,WA
2019-07-21 23:38:41+0900,D - Negative Cycle,YashChandnani,1200,AC
2019-07-21 23:38:40+0900,B - Do Not Duplicate,nikeya338,0,WA
2019-07-21 23:38:38+0900,C - GP 2,nohtaray,0,WA
2019-07-21 23:38:37+0900,B - Do Not Duplicate,gktni,0,WA
2019-07-21 23:38:37+0900,B - Do Not Duplicate,Kenkoro,0,WA
2019-07-21 23:38:36+0900,B - Do Not Duplicate,toame,0,WA
2019-07-21 23:38:36+0900,B - Do Not Duplicate,m_m,0,WA
2019-07-21 23:38:36+0900,B - Do Not Duplicate,ctyl,0,WA
2019-07-21 23:38:36+0900,A - Triangle,masamasa_42,0,WA
2019-07-21 23:38:35+0900,B - Do Not Duplicate,shogier,0,WA
2019-07-21 23:38:32+0900,C - GP 2,kusano,0,WA
2019-07-21 23:38:30+0900,D - Negative Cycle,betrue12,0,WA
2019-07-21 23:38:30+0900,A - Triangle,rk222,0,TLE
2019-07-21 23:38:29+0900,B - Do Not Duplicate,settyan117,0,WA
2019-07-21 23:38:29+0900,A - Triangle,miyati,0,WA
2019-07-21 23:38:27+0900,B - Do Not Duplicate,ligen131,0,WA
2019-07-21 23:38:27+0900,A - Triangle,yomopota,0,TLE
2019-07-21 23:38:27+0900,B - Do Not Duplicate,VOVU,0,WA
2019-07-21 23:38:26+0900,A - Triangle,kawap23,0,WA
2019-07-21 23:38:26+0900,B - Do Not Duplicate,Kenkoro,0,WA
2019-07-21 23:38:25+0900,E - ABC String,ksun48,0,RE
2019-07-21 23:38:24+0900,B - Do Not Duplicate,RUSH_D_CAT,700,AC
2019-07-21 23:38:24+0900,A - Triangle,amostanls,0,TLE
2019-07-21 23:38:22+0900,A - Triangle,yukihara,0,WA
2019-07-21 23:38:22+0900,A - Triangle,kdaira,0,WA
2019-07-21 23:38:22+0900,C - GP 2,maspy,0,WA
2019-07-21 23:38:21+0900,B - Do Not Duplicate,Sugarii,0,TLE
2019-07-21 23:38:21+0900,A - Triangle,chomeyama,0,WA
2019-07-21 23:38:21+0900,B - Do Not Duplicate,rinzu,0,TLE
2019-07-21 23:38:19+0900,B - Do Not Duplicate,korpokkur_0123,0,WA
2019-07-21 23:38:18+0900,A - Triangle,caffeine11,0,TLE
2019-07-21 23:38:18+0900,B - Do Not Duplicate,takoagemat,0,RE
2019-07-21 23:38:17+0900,E - ABC String,nuip,1500,AC
2019-07-21 23:38:16+0900,A - Triangle,phocom,400,AC
2019-07-21 23:38:14+0900,E - ABC String,lemontea547,0,WA
2019-07-21 23:38:13+0900,A - Triangle,beni_Fl,0,WA
2019-07-21 23:38:12+0900,D - Negative Cycle,KrK,0,WA
2019-07-21 23:38:12+0900,B - Do Not Duplicate,apiad,700,AC
2019-07-21 23:38:11+0900,B - Do Not Duplicate,face4,700,AC
2019-07-21 23:38:10+0900,B - Do Not Duplicate,miku,0,RE
2019-07-21 23:38:09+0900,B - Do Not Duplicate,yvt,0,RE
2019-07-21 23:38:09+0900,B - Do Not Duplicate,Personify20,0,RE
2019-07-21 23:38:09+0900,B - Do Not Duplicate,kr,0,RE
2019-07-21 23:38:07+0900,C - GP 2,cn449,0,WA
2019-07-21 23:38:07+0900,D - Negative Cycle,Hec,0,MLE
2019-07-21 23:38:07+0900,C - GP 2,cjy,900,AC
2019-07-21 23:38:06+0900,A - Triangle,takezo25,0,WA
2019-07-21 23:38:06+0900,B - Do Not Duplicate,keigow,0,WA
2019-07-21 23:38:06+0900,B - Do Not Duplicate,itohdak,700,AC
2019-07-21 23:38:05+0900,B - Do Not Duplicate,conf,0,WA
2019-07-21 23:38:05+0900,B - Do Not Duplicate,suikameron,0,CE
2019-07-21 23:38:03+0900,B - Do Not Duplicate,nuts,0,WA
2019-07-21 23:38:03+0900,A - Triangle,spARrow021,0,WA
2019-07-21 23:38:02+0900,C - GP 2,pngn,0,RE
2019-07-21 23:38:01+0900,A - Triangle,Kay_Shirasawa,0,WA
2019-07-21 23:38:00+0900,A - Triangle,constantan,0,TLE
2019-07-21 23:37:59+0900,E - ABC String,snuke,1500,AC
2019-07-21 23:37:59+0900,C - GP 2,MMNMM,0,WA
2019-07-21 23:37:57+0900,B - Do Not Duplicate,monkukui,0,WA
2019-07-21 23:37:57+0900,B - Do Not Duplicate,yunyun8686,0,TLE
2019-07-21 23:37:54+0900,B - Do Not Duplicate,sup,0,RE
2019-07-21 23:37:53+0900,A - Triangle,makotom0330_2,0,WA
2019-07-21 23:37:53+0900,A - Triangle,hirohiso,0,WA
2019-07-21 23:37:52+0900,A - Triangle,yishikaw,0,TLE
2019-07-21 23:37:51+0900,B - Do Not Duplicate,nessie,0,RE
2019-07-21 23:37:51+0900,A - Triangle,Kylin_,0,WA
2019-07-21 23:37:50+0900,B - Do Not Duplicate,tsuinatomikku,0,WA
2019-07-21 23:37:50+0900,B - Do Not Duplicate,gratan,0,WA
2019-07-21 23:37:50+0900,A - Triangle,yomopota,0,WA
2019-07-21 23:37:49+0900,A - Triangle,masken,0,WA
2019-07-21 23:37:48+0900,A - Triangle,hrs,0,TLE
2019-07-21 23:37:48+0900,A - Triangle,kkmax,0,TLE
2019-07-21 23:37:47+0900,B - Do Not Duplicate,toame,0,WA
2019-07-21 23:37:44+0900,A - Triangle,yy4,0,WA
2019-07-21 23:37:44+0900,A - Triangle,souenxx,0,WA
2019-07-21 23:37:44+0900,B - Do Not Duplicate,koneco,0,TLE
2019-07-21 23:37:41+0900,B - Do Not Duplicate,shogier,0,WA
2019-07-21 23:37:41+0900,C - GP 2,progmatic,900,AC
2019-07-21 23:37:41+0900,A - Triangle,shimbotch,0,WA
2019-07-21 23:37:41+0900,E - ABC String,ynymxiaolongbao,0,WA
2019-07-21 23:37:39+0900,B - Do Not Duplicate,koheijp,0,TLE
2019-07-21 23:37:37+0900,A - Triangle,chomeyama,0,WA
2019-07-21 23:37:36+0900,B - Do Not Duplicate,kenken714,0,WA
2019-07-21 23:37:36+0900,B - Do Not Duplicate,kr,0,RE
2019-07-21 23:37:34+0900,A - Triangle,yukihara,0,WA
2019-07-21 23:37:33+0900,B - Do Not Duplicate,kzmttr,0,TLE
2019-07-21 23:37:33+0900,A - Triangle,add_bakkers,0,WA
2019-07-21 23:37:33+0900,B - Do Not Duplicate,cormoran,0,WA
2019-07-21 23:37:32+0900,B - Do Not Duplicate,tonegawa,0,RE
2019-07-21 23:37:31+0900,A - Triangle,kamesen,0,WA
2019-07-21 23:37:28+0900,A - Triangle,m0815,0,RE
2019-07-21 23:37:27+0900,B - Do Not Duplicate,Qiuly,700,AC
2019-07-21 23:37:26+0900,E - ABC String,snuke,1500,AC
2019-07-21 23:37:25+0900,A - Triangle,paotan,0,WA
2019-07-21 23:37:25+0900,A - Triangle,toritory,0,WA
2019-07-21 23:37:24+0900,B - Do Not Duplicate,catoon,700,AC
2019-07-21 23:37:23+0900,B - Do Not Duplicate,niodachi,0,TLE
2019-07-21 23:37:23+0900,B - Do Not Duplicate,TASSAN,0,WA
2019-07-21 23:37:22+0900,A - Triangle,kie_astyr,0,WA
2019-07-21 23:37:22+0900,B - Do Not Duplicate,sshibu4yj,0,RE
2019-07-21 23:37:21+0900,C - GP 2,maspy,0,WA
2019-07-21 23:37:20+0900,A - Triangle,janki,400,AC
2019-07-21 23:37:20+0900,B - Do Not Duplicate,partender,0,RE
2019-07-21 23:37:20+0900,A - Triangle,Qiuly,400,AC
2019-07-21 23:37:19+0900,B - Do Not Duplicate,ojiso,0,TLE
2019-07-21 23:37:15+0900,A - Triangle,miyati,0,WA
2019-07-21 23:37:14+0900,A - Triangle,kkmax,0,WA
2019-07-21 23:37:09+0900,A - Triangle,Ribura,0,RE
2019-07-21 23:37:08+0900,B - Do Not Duplicate,mutty,0,RE
2019-07-21 23:37:08+0900,E - ABC String,lemontea547,0,WA
2019-07-21 23:37:08+0900,B - Do Not Duplicate,mashpoon,0,RE
2019-07-21 23:37:05+0900,B - Do Not Duplicate,AtamaokaC,0,WA
2019-07-21 23:37:04+0900,B - Do Not Duplicate,ZollingerPython3,0,TLE
2019-07-21 23:37:03+0900,A - Triangle,s97383114,0,WA
2019-07-21 23:37:02+0900,B - Do Not Duplicate,anmt,0,WA
2019-07-21 23:37:00+0900,A - Triangle,Kylin_,0,WA
2019-07-21 23:36:58+0900,B - Do Not Duplicate,Sirius19,0,RE
2019-07-21 23:36:58+0900,B - Do Not Duplicate,kinta122,0,WA
2019-07-21 23:36:57+0900,D - Negative Cycle,natsugiri,1200,AC
2019-07-21 23:36:56+0900,B - Do Not Duplicate,cormoran,0,TLE
2019-07-21 23:36:56+0900,A - Triangle,yomopota,0,WA
2019-07-21 23:36:55+0900,C - GP 2,Liones_Hina,0,RE
2019-07-21 23:36:54+0900,A - Triangle,muraemon,0,TLE
2019-07-21 23:36:48+0900,F - Square Constraints,geniucos,0,RE
2019-07-21 23:36:47+0900,A - Triangle,fiore,0,TLE
2019-07-21 23:36:46+0900,C - GP 2,veqcc,0,WA
2019-07-21 23:36:46+0900,B - Do Not Duplicate,tuananh,700,AC
2019-07-21 23:36:45+0900,B - Do Not Duplicate,iwbch,0,TLE
2019-07-21 23:36:44+0900,B - Do Not Duplicate,syym88,0,WA
2019-07-21 23:36:43+0900,A - Triangle,amostanls,0,WA
2019-07-21 23:36:42+0900,B - Do Not Duplicate,Ksaw,0,RE
2019-07-21 23:36:41+0900,B - Do Not Duplicate,rinzu,0,TLE
2019-07-21 23:36:39+0900,C - GP 2,cjy,0,RE
2019-07-21 23:36:39+0900,B - Do Not Duplicate,nopopon,0,RE
2019-07-21 23:36:38+0900,B - Do Not Duplicate,koheijp,0,WA
2019-07-21 23:36:38+0900,B - Do Not Duplicate,neterukun,0,WA
2019-07-21 23:36:37+0900,A - Triangle,lp_peg,0,TLE
2019-07-21 23:36:36+0900,B - Do Not Duplicate,si_nian,0,WA
2019-07-21 23:36:33+0900,A - Triangle,Seika,0,WA
2019-07-21 23:36:33+0900,B - Do Not Duplicate,ptt_kr,0,WA
2019-07-21 23:36:33+0900,B - Do Not Duplicate,jp3bgy,0,WA
2019-07-21 23:36:33+0900,C - GP 2,maspy,0,RE
2019-07-21 23:36:30+0900,B - Do Not Duplicate,pseudo561,700,AC
2019-07-21 23:36:29+0900,A - Triangle,nnn001,400,AC
2019-07-21 23:36:28+0900,B - Do Not Duplicate,nagiss,0,WA
2019-07-21 23:36:28+0900,B - Do Not Duplicate,ctyl,0,WA
2019-07-21 23:36:28+0900,C - GP 2,Tiw_Air_OAO,0,WA
2019-07-21 23:36:27+0900,A - Triangle,S_ZK,0,TLE
2019-07-21 23:36:24+0900,C - GP 2,kdai,0,WA
2019-07-21 23:36:23+0900,A - Triangle,masken,0,WA
2019-07-21 23:36:22+0900,A - Triangle,hirohiso,0,WA
2019-07-21 23:36:22+0900,A - Triangle,ten986,400,AC
2019-07-21 23:36:20+0900,B - Do Not Duplicate,w2w2,0,RE
2019-07-21 23:36:19+0900,B - Do Not Duplicate,hexa0611,0,CE
2019-07-21 23:36:18+0900,A - Triangle,muraemon,0,WA
2019-07-21 23:36:18+0900,A - Triangle,golions,0,WA
2019-07-21 23:36:17+0900,C - GP 2,mechanicalpenciI,900,AC
2019-07-21 23:36:15+0900,A - Triangle,phocom,400,AC
2019-07-21 23:36:15+0900,A - Triangle,Kay_Shirasawa,0,WA
2019-07-21 23:36:14+0900,B - Do Not Duplicate,ZollingerPython3,0,TLE
2019-07-21 23:36:14+0900,B - Do Not Duplicate,Shinlarm,0,WA
2019-07-21 23:36:13+0900,B - Do Not Duplicate,nemupm,0,WA
2019-07-21 23:36:12+0900,A - Triangle,IHR57,0,WA
2019-07-21 23:36:12+0900,B - Do Not Duplicate,ytkn,0,WA
2019-07-21 23:36:06+0900,B - Do Not Duplicate,settyan117,0,WA
2019-07-21 23:36:06+0900,B - Do Not Duplicate,tsuba3,0,WA
2019-07-21 23:36:06+0900,E - ABC String,Timur_Sitdikov,0,TLE
2019-07-21 23:36:05+0900,B - Do Not Duplicate,heian,0,TLE
2019-07-21 23:36:04+0900,D - Negative Cycle,heno239,0,TLE
2019-07-21 23:36:03+0900,F - Square Constraints,geniucos,0,WA
2019-07-21 23:36:02+0900,B - Do Not Duplicate,skrnsozkSZJL,0,RE
2019-07-21 23:36:01+0900,B - Do Not Duplicate,hokekiyoo,0,WA
2019-07-21 23:36:01+0900,A - Triangle,mototakashi,0,TLE
2019-07-21 23:35:59+0900,A - Triangle,FlowerOfSorrow,0,WA
2019-07-21 23:35:58+0900,A - Triangle,Bono_iPad,0,WA
2019-07-21 23:35:57+0900,C - GP 2,V_Melville,0,WA
2019-07-21 23:35:56+0900,B - Do Not Duplicate,moritaoy1128,700,AC
2019-07-21 23:35:54+0900,B - Do Not Duplicate,tsuinatomikku,0,TLE
2019-07-21 23:35:51+0900,C - GP 2,Shallowy,900,AC
2019-07-21 23:35:51+0900,A - Triangle,rat,0,WA
2019-07-21 23:35:50+0900,B - Do Not Duplicate,lumibons,700,AC
2019-07-21 23:35:50+0900,B - Do Not Duplicate,merom686,700,AC
2019-07-21 23:35:50+0900,B - Do Not Duplicate,TASSAN,0,WA
2019-07-21 23:35:46+0900,A - Triangle,masken,0,WA
2019-07-21 23:35:44+0900,B - Do Not Duplicate,fgwiebfaoish,0,RE
2019-07-21 23:35:42+0900,A - Triangle,yomopota,0,TLE
2019-07-21 23:35:41+0900,A - Triangle,Sigma1023,0,WA
2019-07-21 23:35:38+0900,A - Triangle,KBin,400,AC
2019-07-21 23:35:37+0900,C - GP 2,ush,0,WA
2019-07-21 23:35:37+0900,B - Do Not Duplicate,kojiyasuda,0,WA
2019-07-21 23:35:35+0900,B - Do Not Duplicate,rinzu,0,TLE
2019-07-21 23:35:35+0900,B - Do Not Duplicate,ELENLERA,0,WA
2019-07-21 23:35:35+0900,B - Do Not Duplicate,yvt,0,RE
2019-07-21 23:35:33+0900,A - Triangle,pointN,0,WA
2019-07-21 23:35:32+0900,B - Do Not Duplicate,dhgrs,0,RE
2019-07-21 23:35:32+0900,A - Triangle,beni_Fl,0,WA
2019-07-21 23:35:29+0900,B - Do Not Duplicate,koheijp,0,RE
2019-07-21 23:35:29+0900,A - Triangle,kamesen,0,WA
2019-07-21 23:35:28+0900,C - GP 2,olphe,0,WA
2019-07-21 23:35:28+0900,A - Triangle,Kay_Shirasawa,0,WA
2019-07-21 23:35:26+0900,A - Triangle,yokoronly,0,WA
2019-07-21 23:35:26+0900,B - Do Not Duplicate,Nagaemon,0,WA
2019-07-21 23:35:24+0900,B - Do Not Duplicate,hiro5051,0,TLE
2019-07-21 23:35:24+0900,A - Triangle,Bono_iPad,0,WA
2019-07-21 23:35:21+0900,A - Triangle,IHR57,0,WA
2019-07-21 23:35:20+0900,C - GP 2,maspy,0,RE
2019-07-21 23:35:18+0900,B - Do Not Duplicate,w2w2,0,RE
2019-07-21 23:35:13+0900,A - Triangle,lp_peg,0,WA
2019-07-21 23:35:11+0900,B - Do Not Duplicate,ponponpainful,0,WA
2019-07-21 23:35:10+0900,B - Do Not Duplicate,mdstoy,0,WA
2019-07-21 23:35:08+0900,B - Do Not Duplicate,hiratai,0,WA
2019-07-21 23:35:07+0900,A - Triangle,DFNasutarou,400,AC
2019-07-21 23:35:07+0900,B - Do Not Duplicate,MIE999,0,WA
2019-07-21 23:35:07+0900,E - ABC String,primulasoft,0,WA
2019-07-21 23:35:05+0900,B - Do Not Duplicate,yuiop,0,WA
2019-07-21 23:35:04+0900,B - Do Not Duplicate,Morifo,0,TLE
2019-07-21 23:34:55+0900,C - GP 2,okudeottu,900,AC
2019-07-21 23:34:54+0900,C - GP 2,EndRay,900,AC
2019-07-21 23:34:51+0900,B - Do Not Duplicate,siddharthvp,0,WA
2019-07-21 23:34:50+0900,B - Do Not Duplicate,mashpoon,0,RE
2019-07-21 23:34:50+0900,A - Triangle,yy4,0,WA
2019-07-21 23:34:49+0900,A - Triangle,chomeyama,0,WA
2019-07-21 23:34:48+0900,B - Do Not Duplicate,Gary,0,TLE
2019-07-21 23:34:46+0900,A - Triangle,janki,0,WA
2019-07-21 23:34:45+0900,A - Triangle,DEGwer,400,AC
2019-07-21 23:34:44+0900,B - Do Not Duplicate,ELENLERA,0,CE
2019-07-21 23:34:44+0900,E - ABC String,lemontea547,0,WA
2019-07-21 23:34:43+0900,A - Triangle,ngtkana,400,AC
2019-07-21 23:34:42+0900,A - Triangle,Seika,0,WA
2019-07-21 23:34:41+0900,B - Do Not Duplicate,sbs20190501,0,TLE
2019-07-21 23:34:41+0900,B - Do Not Duplicate,gotosahara,0,TLE
2019-07-21 23:34:40+0900,A - Triangle,beni_Fl,0,WA
2019-07-21 23:34:39+0900,B - Do Not Duplicate,yy4,0,WA
2019-07-21 23:34:38+0900,B - Do Not Duplicate,Petro1488,0,WA
2019-07-21 23:34:34+0900,B - Do Not Duplicate,set0gut1,700,AC
2019-07-21 23:34:33+0900,B - Do Not Duplicate,knom,0,WA
2019-07-21 23:34:32+0900,B - Do Not Duplicate,oldlick,0,TLE
2019-07-21 23:34:30+0900,A - Triangle,kamesen,0,WA
2019-07-21 23:34:29+0900,B - Do Not Duplicate,TeruMiyake,0,TLE
2019-07-21 23:34:28+0900,B - Do Not Duplicate,nagiss,0,RE
2019-07-21 23:34:24+0900,E - ABC String,snuke,0,RE
2019-07-21 23:34:21+0900,A - Triangle,chomeyama,0,TLE
2019-07-21 23:34:18+0900,B - Do Not Duplicate,nerovous,0,TLE
2019-07-21 23:34:15+0900,B - Do Not Duplicate,sakujyo,0,TLE
2019-07-21 23:34:15+0900,B - Do Not Duplicate,ytkn,0,WA
2019-07-21 23:34:14+0900,B - Do Not Duplicate,tsuba3,0,RE
2019-07-21 23:34:12+0900,A - Triangle,rk222,0,WA
