submit_time,task,user,score,status
2017-05-06 23:09:40+0900,A - Cookie Exchanges,BT58127477,0,RE
2017-05-06 23:09:40+0900,D - Black and White Tree,PSMao,0,WA
2017-05-06 23:09:40+0900,C - Closed Rooms,tiginkgo,0,CE
2017-05-06 23:09:39+0900,E - Blue and Red Tree,LHiC,0,TLE
2017-05-06 23:09:39+0900,D - Black and White Tree,mtsd,0,RE
2017-05-06 23:09:39+0900,D - Black and White Tree,zyding,0,WA
2017-05-06 23:09:39+0900,F - Strange Sorting,simonlindholm,2400,AC
2017-05-06 23:09:38+0900,D - Black and White Tree,Naoki_M_,0,WA
2017-05-06 23:09:38+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:38+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:09:38+0900,C - Closed Rooms,stni,0,WA
2017-05-06 23:09:37+0900,E - Blue and Red Tree,izban,0,WA
2017-05-06 23:09:36+0900,D - Black and White Tree,balakrishnan_v,0,WA
2017-05-06 23:09:36+0900,B - Unplanned Queries,nerimadaikon,0,WA
2017-05-06 23:09:36+0900,A - Cookie Exchanges,yuinore,0,RE
2017-05-06 23:09:36+0900,D - Black and White Tree,fetetriste,0,WA
2017-05-06 23:09:35+0900,C - Closed Rooms,myanta,0,WA
2017-05-06 23:09:35+0900,B - Unplanned Queries,stickman,0,WA
2017-05-06 23:09:34+0900,C - Closed Rooms,prog470,0,WA
2017-05-06 23:09:33+0900,B - Unplanned Queries,kshinya,0,WA
2017-05-06 23:09:33+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:31+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:09:31+0900,D - Black and White Tree,oyas,0,TLE
2017-05-06 23:09:30+0900,A - Cookie Exchanges,heroccc5,0,WA
2017-05-06 23:09:29+0900,D - Black and White Tree,Volpe,0,WA
2017-05-06 23:09:28+0900,C - Closed Rooms,aaadmy,0,WA
2017-05-06 23:09:28+0900,E - Blue and Red Tree,zscoder,0,WA
2017-05-06 23:09:28+0900,C - Closed Rooms,aim_cpo,0,WA
2017-05-06 23:09:27+0900,C - Closed Rooms,domslee,0,WA
2017-05-06 23:09:27+0900,E - Blue and Red Tree,Laakeri,0,CE
2017-05-06 23:09:27+0900,F - Strange Sorting,nabehide,0,RE
2017-05-06 23:09:26+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:09:26+0900,D - Black and White Tree,beet,0,WA
2017-05-06 23:09:26+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:23+0900,D - Black and White Tree,XzzF,0,WA
2017-05-06 23:09:22+0900,F - Strange Sorting,MMNMM,0,WA
2017-05-06 23:09:22+0900,D - Black and White Tree,plasmaeffect,0,WA
2017-05-06 23:09:22+0900,D - Black and White Tree,Medivh,0,WA
2017-05-06 23:09:21+0900,D - Black and White Tree,nikutto,0,WA
2017-05-06 23:09:20+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:20+0900,D - Black and White Tree,TeamCraftworks,0,WA
2017-05-06 23:09:20+0900,D - Black and White Tree,cjqw,0,WA
2017-05-06 23:09:19+0900,C - Closed Rooms,TAB,0,WA
2017-05-06 23:09:18+0900,D - Black and White Tree,hidollara,0,TLE
2017-05-06 23:09:18+0900,C - Closed Rooms,yfzcsc,0,RE
2017-05-06 23:09:17+0900,D - Black and White Tree,ujzwt4it,0,WA
2017-05-06 23:09:17+0900,D - Black and White Tree,TryMyEdge,0,WA
2017-05-06 23:09:17+0900,C - Closed Rooms,cospleermusora,0,WA
2017-05-06 23:09:14+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:14+0900,D - Black and White Tree,qinghaili,0,WA
2017-05-06 23:09:14+0900,C - Closed Rooms,AmSen,700,AC
2017-05-06 23:09:13+0900,C - Closed Rooms,shiita0903,0,WA
2017-05-06 23:09:12+0900,C - Closed Rooms,noconocolib,0,WA
2017-05-06 23:09:11+0900,C - Closed Rooms,jasamdobro,0,TLE
2017-05-06 23:09:11+0900,D - Black and White Tree,dragoon,0,WA
2017-05-06 23:09:08+0900,D - Black and White Tree,funcsr,0,WA
2017-05-06 23:09:08+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:07+0900,C - Closed Rooms,ynymxiaolongbao,0,WA
2017-05-06 23:09:07+0900,D - Black and White Tree,koyumeishi,0,RE
2017-05-06 23:09:07+0900,C - Closed Rooms,iehn,0,TLE
2017-05-06 23:09:06+0900,C - Closed Rooms,daizu39,0,CE
2017-05-06 23:09:06+0900,D - Black and White Tree,npz35,0,WA
2017-05-06 23:09:05+0900,F - Strange Sorting,yzs,0,TLE
2017-05-06 23:09:05+0900,E - Blue and Red Tree,sugim48,0,WA
2017-05-06 23:09:01+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:09:00+0900,B - Unplanned Queries,stickman,0,WA
2017-05-06 23:09:00+0900,C - Closed Rooms,mraszyk,0,WA
2017-05-06 23:08:59+0900,E - Blue and Red Tree,zscoder,0,WA
2017-05-06 23:08:58+0900,D - Black and White Tree,tossy,900,AC
2017-05-06 23:08:58+0900,D - Black and White Tree,Filyan,0,WA
2017-05-06 23:08:56+0900,B - Unplanned Queries,horcrux,0,WA
2017-05-06 23:08:56+0900,C - Closed Rooms,norma,0,WA
2017-05-06 23:08:56+0900,D - Black and White Tree,hiromi_ayase,0,WA
2017-05-06 23:08:56+0900,D - Black and White Tree,Naoki_M_,0,WA
2017-05-06 23:08:56+0900,D - Black and White Tree,cormoran,0,WA
2017-05-06 23:08:55+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:55+0900,A - Cookie Exchanges,yfzcsc,0,WA
2017-05-06 23:08:52+0900,D - Black and White Tree,killer_bee,0,WA
2017-05-06 23:08:52+0900,D - Black and White Tree,koyaaniqatsi,0,WA
2017-05-06 23:08:51+0900,D - Black and White Tree,Kuha,0,WA
2017-05-06 23:08:50+0900,E - Blue and Red Tree,Laakeri,0,CE
2017-05-06 23:08:50+0900,D - Black and White Tree,tkmst201,0,WA
2017-05-06 23:08:50+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:50+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:08:47+0900,C - Closed Rooms,ten986,0,WA
2017-05-06 23:08:47+0900,C - Closed Rooms,Aikurce,0,WA
2017-05-06 23:08:47+0900,D - Black and White Tree,shimomire,0,WA
2017-05-06 23:08:46+0900,D - Black and White Tree,tsunenarazu,0,WA
2017-05-06 23:08:45+0900,F - Strange Sorting,marimoex713,0,TLE
2017-05-06 23:08:45+0900,D - Black and White Tree,yassin,0,WA
2017-05-06 23:08:43+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:43+0900,D - Black and White Tree,behzad_nouri,0,WA
2017-05-06 23:08:40+0900,D - Black and White Tree,ixmel_rd,900,AC
2017-05-06 23:08:39+0900,D - Black and White Tree,clatisus,900,AC
2017-05-06 23:08:36+0900,A - Cookie Exchanges,yzs,0,RE
2017-05-06 23:08:35+0900,C - Closed Rooms,tarepan0622,0,WA
2017-05-06 23:08:34+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:33+0900,C - Closed Rooms,yfzcsc,0,RE
2017-05-06 23:08:32+0900,D - Black and White Tree,zhongzihao,900,AC
2017-05-06 23:08:32+0900,D - Black and White Tree,TangentDay,0,WA
2017-05-06 23:08:32+0900,C - Closed Rooms,yamad,0,WA
2017-05-06 23:08:32+0900,D - Black and White Tree,Filyan,0,WA
2017-05-06 23:08:32+0900,B - Unplanned Queries,sazerterus25,500,AC
2017-05-06 23:08:32+0900,D - Black and White Tree,Tommyr7,0,WA
2017-05-06 23:08:31+0900,A - Cookie Exchanges,woyuki,0,WA
2017-05-06 23:08:30+0900,D - Black and White Tree,koyumeishi,0,RE
2017-05-06 23:08:30+0900,C - Closed Rooms,Neil,700,AC
2017-05-06 23:08:29+0900,C - Closed Rooms,lomkn,0,TLE
2017-05-06 23:08:29+0900,C - Closed Rooms,tshr,0,WA
2017-05-06 23:08:28+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:26+0900,D - Black and White Tree,TryMyEdge,0,CE
2017-05-06 23:08:25+0900,D - Black and White Tree,melnyk,0,WA
2017-05-06 23:08:24+0900,C - Closed Rooms,kwkm0429,0,WA
2017-05-06 23:08:23+0900,A - Cookie Exchanges,woyuki,0,WA
2017-05-06 23:08:23+0900,C - Closed Rooms,ziedom,700,AC
2017-05-06 23:08:23+0900,C - Closed Rooms,hanada3355,0,WA
2017-05-06 23:08:20+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:19+0900,D - Black and White Tree,clatisus,0,CE
2017-05-06 23:08:18+0900,E - Blue and Red Tree,zscoder,0,TLE
2017-05-06 23:08:18+0900,D - Black and White Tree,mochi1123,0,WA
2017-05-06 23:08:17+0900,E - Blue and Red Tree,dreamoon,0,WA
2017-05-06 23:08:15+0900,D - Black and White Tree,magieNoire,0,WA
2017-05-06 23:08:13+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:08+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:08:08+0900,C - Closed Rooms,yakamoz,700,AC
2017-05-06 23:08:06+0900,A - Cookie Exchanges,ziedom,0,RE
2017-05-06 23:08:05+0900,A - Cookie Exchanges,piro77,300,AC
2017-05-06 23:08:05+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:08:02+0900,C - Closed Rooms,smihica,0,RE
2017-05-06 23:08:02+0900,D - Black and White Tree,chahan69,0,RE
2017-05-06 23:08:02+0900,A - Cookie Exchanges,lc2705,0,WA
2017-05-06 23:08:01+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:08:01+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:08:01+0900,C - Closed Rooms,s496t,700,AC
2017-05-06 23:08:00+0900,D - Black and White Tree,funcsr,0,WA
2017-05-06 23:07:59+0900,D - Black and White Tree,takoshi,900,AC
2017-05-06 23:07:59+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:07:58+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:07:57+0900,D - Black and White Tree,koyumeishi,0,RE
2017-05-06 23:07:56+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:07:55+0900,C - Closed Rooms,koji_kei,0,TLE
2017-05-06 23:07:54+0900,D - Black and White Tree,Filyan,0,WA
2017-05-06 23:07:53+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:07:53+0900,E - Blue and Red Tree,mislav,0,WA
2017-05-06 23:07:50+0900,E - Blue and Red Tree,fizzydavid,0,WA
2017-05-06 23:07:49+0900,D - Black and White Tree,pwypeanut,0,WA
2017-05-06 23:07:49+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:07:46+0900,E - Blue and Red Tree,sugim48,0,RE
2017-05-06 23:07:46+0900,D - Black and White Tree,dohatsutsu,0,WA
2017-05-06 23:07:45+0900,D - Black and White Tree,ChopsticksAN,0,WA
2017-05-06 23:07:43+0900,D - Black and White Tree,spica314,900,AC
2017-05-06 23:07:43+0900,E - Blue and Red Tree,dreamoon,0,WA
2017-05-06 23:07:42+0900,C - Closed Rooms,fine,0,WA
2017-05-06 23:07:41+0900,D - Black and White Tree,walkre,0,TLE
2017-05-06 23:07:41+0900,C - Closed Rooms,yxg,0,WA
2017-05-06 23:07:40+0900,E - Blue and Red Tree,zemen,0,WA
2017-05-06 23:07:40+0900,D - Black and White Tree,T1610,0,WA
2017-05-06 23:07:38+0900,D - Black and White Tree,goodbaton,0,WA
2017-05-06 23:07:36+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:07:35+0900,B - Unplanned Queries,stickman,0,WA
2017-05-06 23:07:32+0900,C - Closed Rooms,noconocolib,0,WA
2017-05-06 23:07:32+0900,E - Blue and Red Tree,sugim48,0,RE
2017-05-06 23:07:30+0900,D - Black and White Tree,yassin,0,TLE
2017-05-06 23:07:27+0900,E - Blue and Red Tree,zscoder,0,TLE
2017-05-06 23:07:26+0900,D - Black and White Tree,Tommyr7,0,WA
2017-05-06 23:07:26+0900,F - Strange Sorting,BT58127477,0,RE
2017-05-06 23:07:25+0900,E - Blue and Red Tree,sigma425,0,CE
2017-05-06 23:07:25+0900,E - Blue and Red Tree,nmnmnmnmnmnmnm,0,WA
2017-05-06 23:07:20+0900,E - Blue and Red Tree,dbradac,1400,AC
2017-05-06 23:07:18+0900,C - Closed Rooms,Hhj2,0,RE
2017-05-06 23:07:14+0900,C - Closed Rooms,AmSen,0,TLE
2017-05-06 23:07:11+0900,D - Black and White Tree,tiny_code,0,WA
2017-05-06 23:07:11+0900,C - Closed Rooms,kwkm0429,0,CE
2017-05-06 23:07:10+0900,C - Closed Rooms,oduk,0,WA
2017-05-06 23:07:10+0900,D - Black and White Tree,KokiYmgch,0,WA
2017-05-06 23:07:10+0900,D - Black and White Tree,bill_kondo,0,WA
2017-05-06 23:07:09+0900,C - Closed Rooms,selpo,0,WA
2017-05-06 23:07:09+0900,C - Closed Rooms,x73,0,WA
2017-05-06 23:07:09+0900,D - Black and White Tree,ryoissy,0,WA
2017-05-06 23:07:08+0900,D - Black and White Tree,ryoissy,0,WA
2017-05-06 23:07:06+0900,D - Black and White Tree,balakrishnan_v,0,WA
2017-05-06 23:07:04+0900,C - Closed Rooms,tncks0121,0,WA
2017-05-06 23:07:04+0900,C - Closed Rooms,smihica,0,WA
2017-05-06 23:07:03+0900,A - Cookie Exchanges,nai71,300,AC
2017-05-06 23:07:02+0900,E - Blue and Red Tree,mislav,0,WA
2017-05-06 23:07:00+0900,E - Blue and Red Tree,zscoder,0,WA
2017-05-06 23:07:00+0900,E - Blue and Red Tree,hogloid,0,WA
2017-05-06 23:07:00+0900,D - Black and White Tree,t0urist,0,WA
2017-05-06 23:07:00+0900,D - Black and White Tree,eiya,0,WA
2017-05-06 23:06:59+0900,A - Cookie Exchanges,Happy_can,0,WA
2017-05-06 23:06:58+0900,C - Closed Rooms,JKJeong,0,WA
2017-05-06 23:06:58+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:58+0900,D - Black and White Tree,ryoissy,0,CE
2017-05-06 23:06:57+0900,C - Closed Rooms,Gealo,0,WA
2017-05-06 23:06:55+0900,D - Black and White Tree,mochi1123,0,WA
2017-05-06 23:06:55+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:54+0900,E - Blue and Red Tree,minaminao,0,WA
2017-05-06 23:06:52+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:52+0900,D - Black and White Tree,kakajapan31,0,WA
2017-05-06 23:06:51+0900,D - Black and White Tree,darkHacker,0,WA
2017-05-06 23:06:50+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:49+0900,A - Cookie Exchanges,lc2705,0,WA
2017-05-06 23:06:49+0900,D - Black and White Tree,cherry7kurai24,0,WA
2017-05-06 23:06:48+0900,C - Closed Rooms,hanada3355,0,WA
2017-05-06 23:06:47+0900,C - Closed Rooms,ddt,0,WA
2017-05-06 23:06:47+0900,C - Closed Rooms,su_565fx,0,WA
2017-05-06 23:06:47+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:46+0900,B - Unplanned Queries,DingChao,500,AC
2017-05-06 23:06:45+0900,D - Black and White Tree,LitMc,0,WA
2017-05-06 23:06:42+0900,B - Unplanned Queries,c7c7,500,AC
2017-05-06 23:06:41+0900,D - Black and White Tree,plasmaeffect,0,WA
2017-05-06 23:06:41+0900,C - Closed Rooms,xyz600,700,AC
2017-05-06 23:06:41+0900,D - Black and White Tree,TumoiYorozu,0,WA
2017-05-06 23:06:41+0900,C - Closed Rooms,treeone,0,WA
2017-05-06 23:06:41+0900,D - Black and White Tree,conf,0,WA
2017-05-06 23:06:40+0900,D - Black and White Tree,satyaki3794,0,WA
2017-05-06 23:06:36+0900,D - Black and White Tree,biochemfan,0,WA
2017-05-06 23:06:36+0900,D - Black and White Tree,riantkb,0,WA
2017-05-06 23:06:36+0900,E - Blue and Red Tree,zemen,0,WA
2017-05-06 23:06:35+0900,D - Black and White Tree,gigime,0,WA
2017-05-06 23:06:34+0900,C - Closed Rooms,norma,0,WA
2017-05-06 23:06:32+0900,B - Unplanned Queries,NikitaMikhaylov,0,WA
2017-05-06 23:06:30+0900,D - Black and White Tree,eiya,0,CE
2017-05-06 23:06:29+0900,B - Unplanned Queries,nerimadaikon,0,RE
2017-05-06 23:06:28+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:06:27+0900,D - Black and White Tree,galloska,0,WA
2017-05-06 23:06:26+0900,C - Closed Rooms,yakamoz,0,RE
2017-05-06 23:06:26+0900,D - Black and White Tree,physics0523,0,WA
2017-05-06 23:06:25+0900,D - Black and White Tree,ryoissy,0,WA
2017-05-06 23:06:23+0900,B - Unplanned Queries,ollpu,0,WA
2017-05-06 23:06:22+0900,C - Closed Rooms,peroon,0,TLE
2017-05-06 23:06:21+0900,C - Closed Rooms,selpo,0,TLE
2017-05-06 23:06:19+0900,C - Closed Rooms,JHSN,0,WA
2017-05-06 23:06:19+0900,D - Black and White Tree,hidollara,0,CE
2017-05-06 23:06:16+0900,C - Closed Rooms,tncks0121,0,WA
2017-05-06 23:06:15+0900,E - Blue and Red Tree,Laakeri,0,WA
2017-05-06 23:06:14+0900,D - Black and White Tree,beet,0,WA
2017-05-06 23:06:14+0900,E - Blue and Red Tree,Alexandr_TS,0,WA
2017-05-06 23:06:13+0900,D - Black and White Tree,mechanicalpenciI,0,WA
2017-05-06 23:06:12+0900,A - Cookie Exchanges,KareKyasu,300,AC
2017-05-06 23:06:09+0900,E - Blue and Red Tree,sugim48,0,RE
2017-05-06 23:06:09+0900,D - Black and White Tree,LitMc,0,CE
2017-05-06 23:06:06+0900,E - Blue and Red Tree,dreamoon,0,WA
2017-05-06 23:06:05+0900,D - Black and White Tree,ryoissy,0,WA
2017-05-06 23:06:04+0900,B - Unplanned Queries,NikitaMikhaylov,0,WA
2017-05-06 23:06:01+0900,C - Closed Rooms,yamad,0,WA
2017-05-06 23:05:59+0900,D - Black and White Tree,Filyan,0,WA
2017-05-06 23:05:51+0900,C - Closed Rooms,lomkn,0,WA
2017-05-06 23:05:50+0900,D - Black and White Tree,ryoissy,0,WA
2017-05-06 23:05:50+0900,D - Black and White Tree,tanruidd,0,WA
2017-05-06 23:05:50+0900,C - Closed Rooms,konjo,0,WA
2017-05-06 23:05:49+0900,D - Black and White Tree,QYitong,0,WA
2017-05-06 23:05:41+0900,D - Black and White Tree,Kuha,0,WA
2017-05-06 23:05:39+0900,B - Unplanned Queries,horcrux,0,WA
2017-05-06 23:05:36+0900,A - Cookie Exchanges,Happy_can,0,WA
2017-05-06 23:05:35+0900,D - Black and White Tree,melnyk,0,WA
2017-05-06 23:05:32+0900,C - Closed Rooms,domslee,0,WA
2017-05-06 23:05:31+0900,D - Black and White Tree,T1610,0,WA
2017-05-06 23:05:29+0900,C - Closed Rooms,yuki1020,0,WA
2017-05-06 23:05:27+0900,C - Closed Rooms,Hhj2,0,RE
2017-05-06 23:05:27+0900,D - Black and White Tree,yoseisan,0,WA
2017-05-06 23:05:26+0900,C - Closed Rooms,TAB,0,WA
2017-05-06 23:05:23+0900,D - Black and White Tree,Ice_in_juice,0,WA
2017-05-06 23:05:18+0900,D - Black and White Tree,mmxsrup,0,WA
2017-05-06 23:05:18+0900,C - Closed Rooms,chenjiaqi,0,WA
2017-05-06 23:05:17+0900,D - Black and White Tree,Amayoneko,0,WA
2017-05-06 23:05:16+0900,D - Black and White Tree,ChopsticksAN,0,WA
2017-05-06 23:05:16+0900,B - Unplanned Queries,dwhdwh,0,WA
2017-05-06 23:05:13+0900,C - Closed Rooms,NicolasG,0,WA
2017-05-06 23:05:12+0900,D - Black and White Tree,bill_kondo,0,WA
2017-05-06 23:05:10+0900,D - Black and White Tree,polyomino,0,WA
2017-05-06 23:05:10+0900,A - Cookie Exchanges,nadhemm1,0,WA
2017-05-06 23:05:10+0900,B - Unplanned Queries,DingChao,0,WA
2017-05-06 23:05:10+0900,D - Black and White Tree,dohatsutsu,0,WA
2017-05-06 23:05:09+0900,D - Black and White Tree,Medivh,0,WA
2017-05-06 23:05:08+0900,D - Black and White Tree,satyaki3794,0,WA
2017-05-06 23:05:08+0900,B - Unplanned Queries,estelle0500,500,AC
2017-05-06 23:05:08+0900,D - Black and White Tree,Nurbakhyt,0,WA
2017-05-06 23:05:08+0900,D - Black and White Tree,pdwd,0,WA
2017-05-06 23:05:07+0900,D - Black and White Tree,killer_bee,0,WA
2017-05-06 23:05:04+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:05:04+0900,C - Closed Rooms,tosaka2,0,WA
2017-05-06 23:04:57+0900,D - Black and White Tree,tiny_code,0,WA
2017-05-06 23:04:56+0900,D - Black and White Tree,tanruidd,0,WA
2017-05-06 23:04:56+0900,D - Black and White Tree,startcpp,0,WA
2017-05-06 23:04:55+0900,D - Black and White Tree,tekitoto,0,WA
2017-05-06 23:04:52+0900,D - Black and White Tree,spencer,0,WA
2017-05-06 23:04:51+0900,C - Closed Rooms,misty1999,0,TLE
2017-05-06 23:04:50+0900,D - Black and White Tree,eiya,0,WA
2017-05-06 23:04:48+0900,D - Black and White Tree,claw88,0,WA
2017-05-06 23:04:47+0900,D - Black and White Tree,deoxy,900,AC
2017-05-06 23:04:46+0900,E - Blue and Red Tree,King_George,0,WA
2017-05-06 23:04:45+0900,C - Closed Rooms,JKJeong,0,WA
2017-05-06 23:04:44+0900,C - Closed Rooms,Gealo,0,WA
2017-05-06 23:04:43+0900,D - Black and White Tree,TangentDay,0,WA
2017-05-06 23:04:42+0900,C - Closed Rooms,treeone,0,WA
2017-05-06 23:04:42+0900,C - Closed Rooms,xris,0,WA
2017-05-06 23:04:40+0900,C - Closed Rooms,norma,0,WA
2017-05-06 23:04:39+0900,C - Closed Rooms,peroon,0,TLE
2017-05-06 23:04:36+0900,E - Blue and Red Tree,zemen,0,WA
2017-05-06 23:04:30+0900,D - Black and White Tree,Filyan,0,WA
2017-05-06 23:04:30+0900,E - Blue and Red Tree,I_love_Hoang_Yen,0,WA
2017-05-06 23:04:30+0900,B - Unplanned Queries,antana,0,WA
2017-05-06 23:04:28+0900,D - Black and White Tree,chahan69,0,RE
2017-05-06 23:04:27+0900,D - Black and White Tree,TeamCraftworks,0,WA
2017-05-06 23:04:26+0900,D - Black and White Tree,tubo28,0,WA
2017-05-06 23:04:24+0900,C - Closed Rooms,JKJeong,0,WA
2017-05-06 23:04:24+0900,D - Black and White Tree,mehrbod,0,WA
2017-05-06 23:04:24+0900,F - Strange Sorting,marimoex713,0,TLE
2017-05-06 23:04:19+0900,C - Closed Rooms,lazel,0,TLE
2017-05-06 23:04:19+0900,D - Black and White Tree,alex99,900,AC
2017-05-06 23:04:18+0900,D - Black and White Tree,Tommyr7,0,WA
2017-05-06 23:04:17+0900,C - Closed Rooms,Djok,0,WA
2017-05-06 23:04:17+0900,B - Unplanned Queries,DingChao,0,WA
2017-05-06 23:04:16+0900,B - Unplanned Queries,iry,0,WA
2017-05-06 23:04:16+0900,D - Black and White Tree,SBP,0,WA
2017-05-06 23:04:13+0900,C - Closed Rooms,takeo1116,0,WA
2017-05-06 23:04:11+0900,D - Black and White Tree,koyumeishi,0,WA
2017-05-06 23:04:10+0900,E - Blue and Red Tree,yosupo,0,WA
2017-05-06 23:04:10+0900,B - Unplanned Queries,yu3mars,0,WA
2017-05-06 23:04:08+0900,C - Closed Rooms,ruy_lopez,700,AC
2017-05-06 23:04:06+0900,C - Closed Rooms,chenjiaqi,0,WA
2017-05-06 23:03:54+0900,D - Black and White Tree,kzyKT,0,WA
2017-05-06 23:03:53+0900,A - Cookie Exchanges,woyuki,0,WA
2017-05-06 23:03:52+0900,B - Unplanned Queries,Kuske,500,AC
2017-05-06 23:03:49+0900,D - Black and White Tree,cdsfcesf,0,WA
2017-05-06 23:03:49+0900,D - Black and White Tree,plasmaeffect,0,WA
2017-05-06 23:03:43+0900,C - Closed Rooms,motomuman,0,TLE
2017-05-06 23:03:41+0900,D - Black and White Tree,JHSN,0,WA
2017-05-06 23:03:41+0900,D - Black and White Tree,T1610,0,WA
2017-05-06 23:03:41+0900,C - Closed Rooms,norma,0,WA
2017-05-06 23:03:36+0900,D - Black and White Tree,clatisus,0,WA
2017-05-06 23:03:33+0900,E - Blue and Red Tree,mislav,0,WA
2017-05-06 23:03:33+0900,E - Blue and Red Tree,dreamoon,0,WA
2017-05-06 23:03:33+0900,A - Cookie Exchanges,nadhemm1,0,WA
2017-05-06 23:03:32+0900,D - Black and White Tree,okaduki,0,WA
2017-05-06 23:03:30+0900,D - Black and White Tree,kakajapan31,0,TLE
