submit_time,task,user,score,status
2020-06-07 23:29:33+0900,A - Xor Battle,MemoryLost,0,WA
2020-06-07 23:29:33+0900,D - Lamps and Buttons,sheyasutaka,0,CE
2020-06-07 23:29:32+0900,A - Xor Battle,user14767553,0,RE
2020-06-07 23:29:31+0900,C - Range Set,ward1302,0,RE
2020-06-07 23:29:31+0900,B - 01 Unbalanced,Kevin_Zhang_TW,0,RE
2020-06-07 23:29:31+0900,F - Division into Multiples,MHDASUMIDA,0,WA
2020-06-07 23:29:30+0900,C - Range Set,ashiq,0,WA
2020-06-07 23:29:30+0900,A - Xor Battle,noob_coder2,0,WA
2020-06-07 23:29:29+0900,A - Xor Battle,jpsmith,0,WA
2020-06-07 23:29:29+0900,A - Xor Battle,stnkien,0,WA
2020-06-07 23:29:29+0900,A - Xor Battle,Coki628,0,WA
2020-06-07 23:29:28+0900,C - Range Set,utime,0,RE
2020-06-07 23:29:27+0900,B - 01 Unbalanced,k111111,0,WA
2020-06-07 23:29:27+0900,A - Xor Battle,heysan,0,WA
2020-06-07 23:29:26+0900,A - Xor Battle,SugiIT,0,WA
2020-06-07 23:29:25+0900,A - Xor Battle,atososon,0,WA
2020-06-07 23:29:24+0900,A - Xor Battle,sjc061031,0,WA
2020-06-07 23:29:24+0900,C - Range Set,user14767553,0,CE
2020-06-07 23:29:24+0900,A - Xor Battle,ssantosh12,0,WA
2020-06-07 23:29:24+0900,B - 01 Unbalanced,iwata,0,TLE
2020-06-07 23:29:23+0900,B - 01 Unbalanced,CY_WIN_IOI_GOLD,0,WA
2020-06-07 23:29:22+0900,A - Xor Battle,jjjjjjjtgpptmjj,0,WA
2020-06-07 23:29:21+0900,D - Lamps and Buttons,abagoula,0,WA
2020-06-07 23:29:21+0900,A - Xor Battle,kenkoooo,0,WA
2020-06-07 23:29:20+0900,B - 01 Unbalanced,dividebyzero,0,WA
2020-06-07 23:29:20+0900,E - Fragile Balls,Suu0313,0,WA
2020-06-07 23:29:19+0900,A - Xor Battle,Aoba_777,0,WA
2020-06-07 23:29:17+0900,B - 01 Unbalanced,tourist,0,WA
2020-06-07 23:29:13+0900,A - Xor Battle,OlivinRyo,0,WA
2020-06-07 23:29:12+0900,A - Xor Battle,Gosu_Hiroo,0,WA
2020-06-07 23:29:12+0900,A - Xor Battle,lynmisakura,0,CE
2020-06-07 23:29:11+0900,A - Xor Battle,sm_phage,0,WA
2020-06-07 23:29:10+0900,A - Xor Battle,twelfth,0,WA
2020-06-07 23:29:10+0900,B - 01 Unbalanced,yo_,0,WA
2020-06-07 23:29:09+0900,A - Xor Battle,upbeat,0,WA
2020-06-07 23:29:09+0900,B - 01 Unbalanced,tourist,0,WA
2020-06-07 23:29:08+0900,A - Xor Battle,mosfet,0,RE
2020-06-07 23:29:08+0900,A - Xor Battle,tessy,0,TLE
2020-06-07 23:29:08+0900,A - Xor Battle,st2d,0,WA
2020-06-07 23:29:07+0900,B - 01 Unbalanced,Tapped,0,WA
2020-06-07 23:29:05+0900,B - 01 Unbalanced,kjnh10,0,CE
2020-06-07 23:29:04+0900,A - Xor Battle,kengom,0,WA
2020-06-07 23:28:59+0900,A - Xor Battle,abc3,0,WA
2020-06-07 23:28:58+0900,C - Range Set,brown_amaurotis,0,TLE
2020-06-07 23:28:58+0900,B - 01 Unbalanced,MMNMM,0,WA
2020-06-07 23:28:57+0900,C - Range Set,maspy,0,RE
2020-06-07 23:28:55+0900,A - Xor Battle,charmq,400,AC
2020-06-07 23:28:50+0900,A - Xor Battle,tamaron,0,WA
2020-06-07 23:28:50+0900,A - Xor Battle,qsako6,0,WA
2020-06-07 23:28:48+0900,A - Xor Battle,patahene,0,WA
2020-06-07 23:28:48+0900,F - Division into Multiples,vocatetsu,0,CE
2020-06-07 23:28:46+0900,B - 01 Unbalanced,hitonanode,0,WA
2020-06-07 23:28:46+0900,A - Xor Battle,Kamonabe,0,WA
2020-06-07 23:28:45+0900,A - Xor Battle,yuki1504,0,TLE
2020-06-07 23:28:44+0900,A - Xor Battle,nagitaosu,0,WA
2020-06-07 23:28:44+0900,B - 01 Unbalanced,kuhaku,0,WA
2020-06-07 23:28:42+0900,A - Xor Battle,kyoroid,0,WA
2020-06-07 23:28:42+0900,C - Range Set,kusano,0,WA
2020-06-07 23:28:40+0900,B - 01 Unbalanced,dividebyzero,0,WA
2020-06-07 23:28:39+0900,B - 01 Unbalanced,denverjin,0,WA
2020-06-07 23:28:35+0900,A - Xor Battle,yamapan2020,0,RE
2020-06-07 23:28:35+0900,A - Xor Battle,macaroni,0,TLE
2020-06-07 23:28:34+0900,A - Xor Battle,Kazu1998k,0,WA
2020-06-07 23:28:33+0900,B - 01 Unbalanced,MightyFine,0,WA
2020-06-07 23:28:32+0900,A - Xor Battle,shubham__36,0,WA
2020-06-07 23:28:30+0900,A - Xor Battle,charhan,0,WA
2020-06-07 23:28:28+0900,A - Xor Battle,shimapon,0,WA
2020-06-07 23:28:26+0900,A - Xor Battle,sjc061031,0,WA
2020-06-07 23:28:26+0900,A - Xor Battle,conan1024hao,0,WA
2020-06-07 23:28:25+0900,A - Xor Battle,MemoryLost,0,WA
2020-06-07 23:28:25+0900,A - Xor Battle,hotpepsi,0,WA
2020-06-07 23:28:19+0900,F - Division into Multiples,ksun48,0,WA
2020-06-07 23:28:17+0900,B - 01 Unbalanced,Alex_2oo8,800,AC
2020-06-07 23:28:17+0900,A - Xor Battle,shiftpsh,0,WA
2020-06-07 23:28:17+0900,E - Fragile Balls,krijgertje,0,WA
2020-06-07 23:28:16+0900,A - Xor Battle,l0rzl,0,TLE
2020-06-07 23:28:16+0900,A - Xor Battle,arasius,0,WA
2020-06-07 23:28:15+0900,A - Xor Battle,shu1216,0,TLE
2020-06-07 23:28:14+0900,D - Lamps and Buttons,cz_xuyixuan,0,WA
2020-06-07 23:28:14+0900,A - Xor Battle,kotayoneda,0,TLE
2020-06-07 23:28:14+0900,B - 01 Unbalanced,wallyhexagon,0,WA
2020-06-07 23:28:13+0900,A - Xor Battle,charmq,0,WA
2020-06-07 23:28:12+0900,C - Range Set,ogingin,0,WA
2020-06-07 23:28:12+0900,A - Xor Battle,Kuankuan,0,WA
2020-06-07 23:28:10+0900,A - Xor Battle,patahene,0,WA
2020-06-07 23:28:09+0900,A - Xor Battle,fumofumofuni,0,WA
2020-06-07 23:28:09+0900,A - Xor Battle,gupta2000aman,400,AC
2020-06-07 23:28:08+0900,A - Xor Battle,mosfet,0,RE
2020-06-07 23:28:04+0900,B - 01 Unbalanced,dusty0,0,WA
2020-06-07 23:28:03+0900,B - 01 Unbalanced,kenntin,0,WA
2020-06-07 23:28:00+0900,A - Xor Battle,sm_phage,0,WA
2020-06-07 23:27:59+0900,A - Xor Battle,jarbaugh,0,TLE
2020-06-07 23:27:58+0900,A - Xor Battle,Apps289,0,WA
2020-06-07 23:27:56+0900,A - Xor Battle,hana,0,WA
2020-06-07 23:27:54+0900,A - Xor Battle,narushima,0,TLE
2020-06-07 23:27:51+0900,C - Range Set,Heltion,800,AC
2020-06-07 23:27:50+0900,B - 01 Unbalanced,qwee,0,WA
2020-06-07 23:27:50+0900,B - 01 Unbalanced,chb1975,0,WA
2020-06-07 23:27:48+0900,A - Xor Battle,touran,0,WA
2020-06-07 23:27:48+0900,A - Xor Battle,CYJian,0,WA
2020-06-07 23:27:48+0900,A - Xor Battle,oatawa1,0,WA
2020-06-07 23:27:43+0900,B - 01 Unbalanced,jajaja1,0,TLE
2020-06-07 23:27:42+0900,B - 01 Unbalanced,CYJian,800,AC
2020-06-07 23:27:42+0900,C - Range Set,CYJian,800,AC
2020-06-07 23:27:41+0900,A - Xor Battle,nzmimhs,0,WA
2020-06-07 23:27:39+0900,A - Xor Battle,quu,0,TLE
2020-06-07 23:27:36+0900,A - Xor Battle,ruitx12,0,RE
2020-06-07 23:27:36+0900,A - Xor Battle,cn449,0,WA
2020-06-07 23:27:35+0900,B - 01 Unbalanced,spica314,0,TLE
2020-06-07 23:27:35+0900,A - Xor Battle,Daichi5S,0,WA
2020-06-07 23:27:29+0900,C - Range Set,yyyzwiren,0,CE
2020-06-07 23:27:27+0900,A - Xor Battle,macaroni,0,RE
2020-06-07 23:27:27+0900,B - 01 Unbalanced,Tapped,0,WA
2020-06-07 23:27:27+0900,A - Xor Battle,charhan,0,WA
2020-06-07 23:27:23+0900,A - Xor Battle,Bolero,0,TLE
2020-06-07 23:27:22+0900,A - Xor Battle,abc3,0,WA
2020-06-07 23:27:19+0900,B - 01 Unbalanced,ANMI,800,AC
2020-06-07 23:27:14+0900,A - Xor Battle,shubham__36,0,WA
2020-06-07 23:27:13+0900,A - Xor Battle,mshrh,0,WA
2020-06-07 23:27:12+0900,A - Xor Battle,barbedwire,0,TLE
2020-06-07 23:27:10+0900,C - Range Set,KoD,800,AC
2020-06-07 23:27:05+0900,A - Xor Battle,Arnyev,400,AC
2020-06-07 23:27:04+0900,B - 01 Unbalanced,fizzydavid,0,WA
2020-06-07 23:27:01+0900,A - Xor Battle,kaikey,0,WA
2020-06-07 23:27:01+0900,C - Range Set,PinkRabbit,800,AC
2020-06-07 23:26:58+0900,A - Xor Battle,kami634,0,WA
2020-06-07 23:26:57+0900,A - Xor Battle,yupiteru,0,TLE
2020-06-07 23:26:55+0900,A - Xor Battle,otiket,0,WA
2020-06-07 23:26:54+0900,A - Xor Battle,tamaron,0,WA
2020-06-07 23:26:53+0900,A - Xor Battle,joker2,0,WA
2020-06-07 23:26:52+0900,E - Fragile Balls,pashka,0,WA
2020-06-07 23:26:50+0900,B - 01 Unbalanced,matsup,0,WA
2020-06-07 23:26:49+0900,B - 01 Unbalanced,MMNMM,0,WA
2020-06-07 23:26:48+0900,A - Xor Battle,charhan,0,WA
2020-06-07 23:26:43+0900,A - Xor Battle,kaku1127,0,WA
2020-06-07 23:26:40+0900,B - 01 Unbalanced,newbiedmy,800,AC
2020-06-07 23:26:39+0900,C - Range Set,Hoi_koro,0,MLE
2020-06-07 23:26:38+0900,A - Xor Battle,upbeat,0,WA
2020-06-07 23:26:37+0900,A - Xor Battle,sessai,0,WA
2020-06-07 23:26:30+0900,A - Xor Battle,pointN,0,WA
2020-06-07 23:26:26+0900,C - Range Set,tuliwei,800,AC
2020-06-07 23:26:26+0900,A - Xor Battle,sotanishy,400,AC
2020-06-07 23:26:24+0900,B - 01 Unbalanced,MMNMM,0,WA
2020-06-07 23:26:23+0900,F - Division into Multiples,itt828,0,WA
2020-06-07 23:26:20+0900,A - Xor Battle,Aruaru0,0,WA
2020-06-07 23:26:19+0900,A - Xor Battle,joker2,0,WA
2020-06-07 23:26:19+0900,A - Xor Battle,PowderSnow,0,TLE
2020-06-07 23:26:19+0900,D - Lamps and Buttons,Petr,1200,AC
2020-06-07 23:26:18+0900,B - 01 Unbalanced,tourist,0,WA
2020-06-07 23:26:18+0900,A - Xor Battle,strangerxxx,0,WA
2020-06-07 23:26:15+0900,A - Xor Battle,agajo,0,TLE
2020-06-07 23:26:15+0900,C - Range Set,hank55663,800,AC
2020-06-07 23:26:14+0900,A - Xor Battle,Shun_PI,0,WA
2020-06-07 23:26:14+0900,A - Xor Battle,kouhei_k,0,WA
2020-06-07 23:26:13+0900,A - Xor Battle,kgrzk,0,CE
2020-06-07 23:26:12+0900,B - 01 Unbalanced,xellos,0,WA
2020-06-07 23:26:10+0900,A - Xor Battle,patahene,0,TLE
2020-06-07 23:26:09+0900,A - Xor Battle,fumiphys,0,WA
2020-06-07 23:26:08+0900,B - 01 Unbalanced,sumitacchan,0,WA
2020-06-07 23:26:07+0900,A - Xor Battle,sjc061031,0,WA
2020-06-07 23:26:06+0900,B - 01 Unbalanced,ANMI,0,WA
2020-06-07 23:26:04+0900,B - 01 Unbalanced,olphe,0,WA
2020-06-07 23:26:02+0900,A - Xor Battle,heysan,0,WA
2020-06-07 23:26:01+0900,C - Range Set,AABBTuliwei,800,AC
2020-06-07 23:26:01+0900,B - 01 Unbalanced,tozangezan,800,AC
2020-06-07 23:26:00+0900,A - Xor Battle,shiftpsh,0,WA
2020-06-07 23:26:00+0900,A - Xor Battle,CKP,400,AC
2020-06-07 23:25:57+0900,B - 01 Unbalanced,dusty0,0,WA
2020-06-07 23:25:54+0900,A - Xor Battle,zukash,0,WA
2020-06-07 23:25:54+0900,A - Xor Battle,earlgrey_yh,0,WA
2020-06-07 23:25:53+0900,B - 01 Unbalanced,qq_cyj11,800,AC
2020-06-07 23:25:51+0900,A - Xor Battle,fukami_k,0,WA
2020-06-07 23:25:50+0900,A - Xor Battle,pointN,0,WA
2020-06-07 23:25:49+0900,C - Range Set,nmnmnmnmnmnmnm,0,WA
2020-06-07 23:25:48+0900,A - Xor Battle,new1208,0,WA
2020-06-07 23:25:48+0900,B - 01 Unbalanced,MMNMM,0,WA
2020-06-07 23:25:47+0900,A - Xor Battle,toureiffel2018,0,WA
2020-06-07 23:25:46+0900,E - Fragile Balls,eatmore,0,WA
2020-06-07 23:25:45+0900,B - 01 Unbalanced,dreamoon,0,WA
2020-06-07 23:25:43+0900,B - 01 Unbalanced,kotatsugame,0,WA
2020-06-07 23:25:42+0900,A - Xor Battle,tinumukiti631,0,WA
2020-06-07 23:25:40+0900,A - Xor Battle,pensuke,0,WA
2020-06-07 23:25:39+0900,C - Range Set,eiya,0,RE
2020-06-07 23:25:38+0900,A - Xor Battle,p4869,0,TLE
2020-06-07 23:25:35+0900,A - Xor Battle,narirei,0,WA
2020-06-07 23:25:34+0900,F - Division into Multiples,Arijit_Singh,0,WA
2020-06-07 23:25:32+0900,B - 01 Unbalanced,yo_,0,WA
2020-06-07 23:25:27+0900,A - Xor Battle,daut,0,TLE
2020-06-07 23:25:27+0900,C - Range Set,Tlatoani,800,AC
2020-06-07 23:25:21+0900,A - Xor Battle,nie,0,WA
2020-06-07 23:25:20+0900,A - Xor Battle,shubham__36,0,WA
2020-06-07 23:25:18+0900,A - Xor Battle,xryuseix,0,WA
2020-06-07 23:25:18+0900,A - Xor Battle,yusuke0710,0,TLE
2020-06-07 23:25:17+0900,B - 01 Unbalanced,sas4eka,0,TLE
2020-06-07 23:25:13+0900,A - Xor Battle,hana,0,WA
2020-06-07 23:25:10+0900,B - 01 Unbalanced,kenntin,0,WA
2020-06-07 23:25:10+0900,A - Xor Battle,pointN,0,WA
2020-06-07 23:25:08+0900,A - Xor Battle,Chibitan2,0,TLE
2020-06-07 23:25:08+0900,B - 01 Unbalanced,tozangezan,0,WA
2020-06-07 23:25:06+0900,A - Xor Battle,Ryushi_M,0,WA
2020-06-07 23:25:06+0900,A - Xor Battle,adoboshi,0,WA
2020-06-07 23:25:06+0900,B - 01 Unbalanced,olphe,0,WA
2020-06-07 23:25:05+0900,C - Range Set,otera,0,CE
2020-06-07 23:25:04+0900,A - Xor Battle,atti,0,TLE
2020-06-07 23:25:02+0900,A - Xor Battle,agajo,0,WA
2020-06-07 23:25:01+0900,A - Xor Battle,yuusanlondon,0,WA
2020-06-07 23:25:00+0900,A - Xor Battle,l0rzl,0,TLE
2020-06-07 23:24:58+0900,A - Xor Battle,Kazu1998k,0,WA
2020-06-07 23:24:57+0900,A - Xor Battle,maple_d,0,WA
2020-06-07 23:24:57+0900,B - 01 Unbalanced,patrikpavic2,0,WA
2020-06-07 23:24:56+0900,A - Xor Battle,fumiphys,0,WA
2020-06-07 23:24:55+0900,A - Xor Battle,skais,0,WA
2020-06-07 23:24:53+0900,A - Xor Battle,TKawa,0,WA
2020-06-07 23:24:53+0900,B - 01 Unbalanced,denverjin,0,WA
2020-06-07 23:24:48+0900,A - Xor Battle,earlgrey_yh,0,WA
2020-06-07 23:24:48+0900,B - 01 Unbalanced,askajinkya,0,RE
2020-06-07 23:24:48+0900,B - 01 Unbalanced,Kevin_Zhang_TW,0,RE
2020-06-07 23:24:47+0900,A - Xor Battle,Arnyev,0,WA
2020-06-07 23:24:44+0900,A - Xor Battle,lengthandditty,400,AC
2020-06-07 23:24:40+0900,C - Range Set,qq_cyj11,800,AC
2020-06-07 23:24:40+0900,E - Fragile Balls,koosaga,0,WA
2020-06-07 23:24:39+0900,B - 01 Unbalanced,Golovanov399,800,AC
2020-06-07 23:24:36+0900,A - Xor Battle,haru48,0,TLE
2020-06-07 23:24:33+0900,A - Xor Battle,oatawa1,0,WA
2020-06-07 23:24:32+0900,B - 01 Unbalanced,Kevin_Zhang_TW,0,RE
2020-06-07 23:24:32+0900,B - 01 Unbalanced,kayae,0,WA
2020-06-07 23:24:31+0900,A - Xor Battle,macaroni,0,TLE
2020-06-07 23:24:31+0900,A - Xor Battle,zukash,0,WA
2020-06-07 23:24:30+0900,A - Xor Battle,xryuseix,0,WA
2020-06-07 23:24:30+0900,B - 01 Unbalanced,penpenpen,0,WA
2020-06-07 23:24:27+0900,A - Xor Battle,heysan,0,WA
2020-06-07 23:24:25+0900,C - Range Set,hank55663,0,WA
2020-06-07 23:24:24+0900,A - Xor Battle,davooddkareshki,400,AC
2020-06-07 23:24:23+0900,A - Xor Battle,Chibitan2,0,TLE
2020-06-07 23:24:20+0900,B - 01 Unbalanced,tozangezan,0,WA
2020-06-07 23:24:19+0900,C - Range Set,otera,0,CE
2020-06-07 23:24:15+0900,B - 01 Unbalanced,Tapped,0,WA
2020-06-07 23:24:14+0900,B - 01 Unbalanced,Steinberg,0,TLE
2020-06-07 23:24:14+0900,A - Xor Battle,new1208,0,CE
2020-06-07 23:24:14+0900,A - Xor Battle,Arpit,0,TLE
2020-06-07 23:24:12+0900,C - Range Set,TeaPot,800,AC
2020-06-07 23:24:12+0900,A - Xor Battle,Kazu1998k,0,WA
2020-06-07 23:24:11+0900,A - Xor Battle,aajisaka,0,WA
2020-06-07 23:24:10+0900,A - Xor Battle,Gosu_Hiroo,0,WA
2020-06-07 23:24:07+0900,B - 01 Unbalanced,xellos,0,WA
2020-06-07 23:24:06+0900,A - Xor Battle,yoshi1378,0,TLE
2020-06-07 23:24:03+0900,A - Xor Battle,sjc061031,0,WA
2020-06-07 23:24:02+0900,C - Range Set,eiya,0,TLE
2020-06-07 23:24:01+0900,B - 01 Unbalanced,dreamoon,0,WA
2020-06-07 23:23:59+0900,B - 01 Unbalanced,fedoseev_timofey,0,WA
2020-06-07 23:23:56+0900,C - Range Set,KevinWan,800,AC
2020-06-07 23:23:52+0900,B - 01 Unbalanced,Alex_2oo8,0,WA
2020-06-07 23:23:49+0900,A - Xor Battle,earlgrey_yh,0,WA
2020-06-07 23:23:48+0900,C - Range Set,supy,800,AC
2020-06-07 23:23:46+0900,B - 01 Unbalanced,hitonanode,0,WA
2020-06-07 23:23:46+0900,A - Xor Battle,Chhunneng,0,WA
2020-06-07 23:23:45+0900,A - Xor Battle,agajo,0,TLE
2020-06-07 23:23:45+0900,B - 01 Unbalanced,kostia244,0,WA
2020-06-07 23:23:45+0900,C - Range Set,xza,800,AC
2020-06-07 23:23:43+0900,A - Xor Battle,mihairu,0,WA
2020-06-07 23:23:43+0900,A - Xor Battle,jarbaugh,0,TLE
2020-06-07 23:23:41+0900,B - 01 Unbalanced,nikutto,0,WA
2020-06-07 23:23:40+0900,B - 01 Unbalanced,supy,800,AC
2020-06-07 23:23:39+0900,B - 01 Unbalanced,sumitacchan,0,WA
2020-06-07 23:23:38+0900,A - Xor Battle,enjapma,0,WA
2020-06-07 23:23:38+0900,A - Xor Battle,Kazu1998k,0,WA
2020-06-07 23:23:37+0900,A - Xor Battle,otiket,0,WA
2020-06-07 23:23:35+0900,A - Xor Battle,yuki1504,0,RE
2020-06-07 23:23:34+0900,A - Xor Battle,supy,400,AC
2020-06-07 23:23:32+0900,A - Xor Battle,tennismankouki,0,WA
2020-06-07 23:23:31+0900,B - 01 Unbalanced,olphe,0,WA
2020-06-07 23:23:31+0900,A - Xor Battle,kengom,0,WA
2020-06-07 23:23:27+0900,B - 01 Unbalanced,quang,800,AC
2020-06-07 23:23:26+0900,A - Xor Battle,skais,0,RE
2020-06-07 23:23:24+0900,A - Xor Battle,kouhei_k,0,WA
2020-06-07 23:23:23+0900,A - Xor Battle,probable,0,WA
2020-06-07 23:23:22+0900,A - Xor Battle,Shun_PI,0,WA
2020-06-07 23:23:21+0900,B - 01 Unbalanced,patrikpavic2,0,WA
2020-06-07 23:23:21+0900,A - Xor Battle,TadijaSebez,0,WA
2020-06-07 23:23:20+0900,B - 01 Unbalanced,tourist,0,WA
2020-06-07 23:23:19+0900,A - Xor Battle,Giada,400,AC
2020-06-07 23:23:19+0900,A - Xor Battle,abc3,0,WA
2020-06-07 23:23:19+0900,B - 01 Unbalanced,MMNMM,0,WA
2020-06-07 23:23:18+0900,A - Xor Battle,lengthandditty,0,WA
2020-06-07 23:23:17+0900,C - Range Set,otera,0,CE
2020-06-07 23:23:15+0900,C - Range Set,nikutto,0,WA
2020-06-07 23:23:13+0900,A - Xor Battle,wydadman,0,TLE
2020-06-07 23:23:11+0900,A - Xor Battle,petit_sophia,0,WA
2020-06-07 23:23:09+0900,B - 01 Unbalanced,Tapped,0,WA
2020-06-07 23:23:05+0900,C - Range Set,RUSH_D_CAT,800,AC
2020-06-07 23:23:05+0900,A - Xor Battle,Ryushi_M,0,WA
2020-06-07 23:23:04+0900,A - Xor Battle,Hewla,0,RE
2020-06-07 23:23:01+0900,B - 01 Unbalanced,kazumaokawa,0,WA
2020-06-07 23:23:01+0900,A - Xor Battle,macaroni,0,RE
2020-06-07 23:22:59+0900,C - Range Set,rahuldugar,0,RE
2020-06-07 23:22:54+0900,A - Xor Battle,kumakumaaaaa,0,WA
2020-06-07 23:22:52+0900,C - Range Set,zxn,800,AC
2020-06-07 23:22:50+0900,A - Xor Battle,espressivosubito,400,AC
2020-06-07 23:22:48+0900,B - 01 Unbalanced,fizzydavid,0,WA
2020-06-07 23:22:48+0900,A - Xor Battle,gupta2000aman,0,WA
2020-06-07 23:22:46+0900,A - Xor Battle,knobu515,0,WA
2020-06-07 23:22:46+0900,C - Range Set,Shibuyap,0,RE
2020-06-07 23:22:44+0900,A - Xor Battle,reyu,0,WA
2020-06-07 23:22:43+0900,A - Xor Battle,kaku1127,0,RE
2020-06-07 23:22:42+0900,A - Xor Battle,CKP,0,WA
2020-06-07 23:22:42+0900,A - Xor Battle,rinyama3,400,AC
2020-06-07 23:22:42+0900,B - 01 Unbalanced,DmitryGrigorev,800,AC
2020-06-07 23:22:40+0900,A - Xor Battle,shiftpsh,0,WA
2020-06-07 23:22:36+0900,A - Xor Battle,kengom,0,WA
2020-06-07 23:22:35+0900,A - Xor Battle,hatamura5121,0,WA
2020-06-07 23:22:35+0900,A - Xor Battle,daut,0,TLE
2020-06-07 23:22:33+0900,A - Xor Battle,seigok,0,TLE
2020-06-07 23:22:32+0900,B - 01 Unbalanced,chokudai,800,AC
2020-06-07 23:22:32+0900,B - 01 Unbalanced,Yamato1989,0,WA
2020-06-07 23:22:29+0900,B - 01 Unbalanced,SamAnd,0,WA
2020-06-07 23:22:27+0900,A - Xor Battle,lius,0,WA
2020-06-07 23:22:26+0900,C - Range Set,RUSH_D_CAT,0,RE
2020-06-07 23:22:24+0900,A - Xor Battle,neterukun,0,WA
2020-06-07 23:22:23+0900,A - Xor Battle,enjapma,0,WA
2020-06-07 23:22:20+0900,B - 01 Unbalanced,newbiedmy,0,WA
2020-06-07 23:22:19+0900,B - 01 Unbalanced,denverjin,0,WA
2020-06-07 23:22:18+0900,B - 01 Unbalanced,kostia244,0,WA
2020-06-07 23:22:15+0900,A - Xor Battle,st2d,0,WA
2020-06-07 23:22:13+0900,A - Xor Battle,Shun_PI,0,WA
2020-06-07 23:22:11+0900,A - Xor Battle,Hewla,0,RE
2020-06-07 23:22:11+0900,B - 01 Unbalanced,Tapped,0,CE
